level	batch	reading_id	word	reading	meaning	han_viet
n4_basic_drafts	batch_0061_0070	R_0061	留学生	りゅうがくせい	du học sinh	Lưu Học Sanh
n4_basic_drafts	batch_0061_0070	R_0061	顔を洗う	かおをあらう	rửa mặt	Nhan Tẩy
n4_basic_drafts	batch_0061_0070	R_0061	自転車	じてんしゃ	xe đạp	Tự Chuyển Xa
n4_basic_drafts	batch_0061_0070	R_0061	単語	たんご	từ vựng	Đơn Ngữ
n4_basic_drafts	batch_0061_0070	R_0061	覚える	おぼえる	học thuộc, nhớ	Giác
n4_basic_drafts	batch_0061_0070	R_0061	図書館	としょかん	thư viện	Đồ Thư Quán
n4_basic_drafts	batch_0061_0070	R_0061	アルバイト	アルバイト	làm thêm, việc bán thời gian	
n4_basic_drafts	batch_0061_0070	R_0061	留学生活	りゅうがくせいかつ	cuộc sống du học	Lưu Học Sanh Hoạt
n4_basic_drafts	batch_0061_0070	R_0062	お弁当	おべんとう	cơm hộp, bento	Biện Đương
n4_basic_drafts	batch_0061_0070	R_0062	ウインナー	ウインナー	xúc xích Vienna kiểu Nhật	
n4_basic_drafts	batch_0061_0070	R_0062	炊く	たく	nấu (cơm)	Xuy
n4_basic_drafts	batch_0061_0070	R_0062	卵焼き	たまごやき	trứng cuộn	Noãn Thiêu
n4_basic_drafts	batch_0061_0070	R_0062	おかず	おかず	món phụ (ăn kèm cơm)	
n4_basic_drafts	batch_0061_0070	R_0062	節約	せつやく	tiết kiệm	Tiết Ước
n4_basic_drafts	batch_0061_0070	R_0062	レシピ	レシピ	công thức nấu ăn	
n4_basic_drafts	batch_0061_0070	R_0062	挑戦する	ちょうせんする	thử thách, thử sức	Khiêu Chiến
n4_basic_drafts	batch_0061_0070	R_0063	商品	しょうひん	hàng hóa, sản phẩm	Thương Phẩm
n4_basic_drafts	batch_0061_0070	R_0063	化粧品	けしょうひん	mỹ phẩm	Hóa Trang Phẩm
n4_basic_drafts	batch_0061_0070	R_0063	売り場	うりば	quầy bán hàng	Mại Tràng
n4_basic_drafts	batch_0061_0070	R_0063	レジ	レジ	quầy thu ngân	
n4_basic_drafts	batch_0061_0070	R_0063	袋	ふくろ	túi	Đại
n4_basic_drafts	batch_0061_0070	R_0063	全部で	ぜんぶで	tổng cộng	Toàn Bộ
n4_basic_drafts	batch_0061_0070	R_0064	掃除	そうじ	dọn dẹp, quét dọn	Tảo Trừ
n4_basic_drafts	batch_0061_0070	R_0064	片付ける	かたづける	dọn dẹp, sắp xếp	Phiến Phó
n4_basic_drafts	batch_0061_0070	R_0064	洗濯物	せんたくもの	đồ giặt	Tẩy Trạc Vật
n4_basic_drafts	batch_0061_0070	R_0064	たたむ	たたむ	gấp (quần áo)	
n4_basic_drafts	batch_0061_0070	R_0064	タンス	タンス	tủ quần áo	
n4_basic_drafts	batch_0061_0070	R_0064	拭く	ふく	lau, chùi	Thức
n4_basic_drafts	batch_0061_0070	R_0064	台所	だいどころ	nhà bếp	Thai Sở
n4_basic_drafts	batch_0061_0070	R_0064	迎える	むかえる	đón tiếp	Nghênh
n4_basic_drafts	batch_0061_0070	R_0065	動画	どうが	video, đoạn phim	Động Họa
n4_basic_drafts	batch_0061_0070	R_0065	親子丼	おやこどん	cơm gà trứng	Thân Tử Tỉnh
n4_basic_drafts	batch_0061_0070	R_0065	失敗	しっぱい	thất bại	Thất Bại
n4_basic_drafts	batch_0061_0070	R_0065	肉じゃが	にくじゃが	món thịt kho khoai tây	Nhục
n4_basic_drafts	batch_0061_0070	R_0065	便利	べんり	tiện lợi	Tiện Lợi
n4_basic_drafts	batch_0061_0070	R_0065	確認する	かくにんする	xác nhận, kiểm tra	Xác Nhận
n4_basic_drafts	batch_0061_0070	R_0066	習慣	しゅうかん	thói quen	Tập Quán
n4_basic_drafts	batch_0061_0070	R_0066	ストレッチ	ストレッチ	giãn cơ, kéo giãn	
n4_basic_drafts	batch_0061_0070	R_0066	歯を磨く	はをみがく	đánh răng	Xỉ Ma
n4_basic_drafts	batch_0061_0070	R_0066	準備	じゅんび	chuẩn bị	Chuẩn Bị
n4_basic_drafts	batch_0061_0070	R_0066	以前	いぜん	trước đây	Dĩ Tiền
n4_basic_drafts	batch_0061_0070	R_0066	ぐっすり	ぐっすり	ngủ say, ngủ ngon	
n4_basic_drafts	batch_0061_0070	R_0067	降る	ふる	mưa, rơi (mưa/tuyết)	Hàng
n4_basic_drafts	batch_0061_0070	R_0067	仕方がない	しかたがない	không còn cách nào khác	Sĩ Phương
n4_basic_drafts	batch_0061_0070	R_0067	漫画	まんが	truyện tranh	Mạn Họa
n4_basic_drafts	batch_0061_0070	R_0067	晴れる	はれる	trời nắng, tạnh	Tình
n4_basic_drafts	batch_0061_0070	R_0067	悪くない	わるくない	không tệ	Ác
n4_basic_drafts	batch_0061_0070	R_0067	出かける	でかける	ra ngoài, đi ra	Xuất
n4_basic_drafts	batch_0061_0070	R_0068	工場	こうじょう	nhà máy	Công Tràng
n4_basic_drafts	batch_0061_0070	R_0068	市場	いちば	chợ	Thị Tràng
n4_basic_drafts	batch_0061_0070	R_0068	果物	くだもの	hoa quả, trái cây	Quả Vật
n4_basic_drafts	batch_0061_0070	R_0068	飛行機	ひこうき	máy bay	Phi Hành Ki
n4_basic_drafts	batch_0061_0070	R_0068	ビデオ通話	ビデオつうわ	cuộc gọi video	Thông Thoại
n4_basic_drafts	batch_0061_0070	R_0068	連れて来る	つれてくる	đưa đến, dẫn đến	Liên Lai
n4_basic_drafts	batch_0061_0070	R_0068	絶対	ぜったい	nhất định, chắc chắn	Tuyệt Đối
n4_basic_drafts	batch_0061_0070	R_0069	結婚記念日	けっこんきねんび	ngày kỷ niệm đám cưới	Kết Hôn Kí Niệm Nhật
n4_basic_drafts	batch_0061_0070	R_0069	足りない	たりない	không đủ, thiếu	Túc
n4_basic_drafts	batch_0061_0070	R_0069	連れて行く	つれていく	đưa đi	Liên Hành
n4_basic_drafts	batch_0061_0070	R_0069	出し合う	だしあう	cùng góp, cùng đóng góp	Xuất Hợp
n4_basic_drafts	batch_0061_0070	R_0069	予約する	よやくする	đặt trước, đặt chỗ	Dư Ước
n4_basic_drafts	batch_0061_0070	R_0069	秘密	ひみつ	bí mật	Bí Mật
n4_basic_drafts	batch_0061_0070	R_0069	感謝	かんしゃ	lòng biết ơn, cảm ơn	Cảm Tạ
n4_basic_drafts	batch_0061_0070	R_0070	保育園	ほいくえん	nhà trẻ	Bảo Dục Viên
n4_basic_drafts	batch_0061_0070	R_0070	着せる	きせる	mặc (cho ai)	Trứ
n4_basic_drafts	batch_0061_0070	R_0070	泣く	なく	khóc	Khấp
n4_basic_drafts	batch_0061_0070	R_0070	手をつなぐ	てをつなぐ	nắm tay	Thủ
n4_basic_drafts	batch_0061_0070	R_0070	笑顔	えがお	nụ cười, khuôn mặt cười	Tiếu Nhan
